Cliente ID,Edad,Genero,Item Comprado,Categoria,Cantidad de Compra (USD),Ubicacion,Tamaño,Color,Temporada,Calificacion de Reviews,Status de Suscripcion,Tipo de Envio,Descuento Aplicado ,Promocion Usada,Compras Anteriores,Metodo de Pago,Frecuencia de Compras
2198,33,Masculino,Botas,Calzado,88,Pennsylvania,M,Indigo,Verano,3.7,No,Envio 2-Dias,No,No,40,Venmo,Mensualmente
2199,57,Masculino,Bufanda,Accesorios,80,New York,L,Turquesa,Verano,3.5,No,Envio Gratis,No,No,35,Venmo,Mensualmente
2200,39,Masculino,Bufanda,Accesorios,47,North Carolina,M,Maroon,Verano,4.9,No,Recojer en Tienda,No,No,40,Tarjeta de Debito,Mensualmente
2201,60,Masculino,Guantes,Accesorios,51,Wyoming,L,Charcoal,Verano,4.7,No,Envio Dia Siguiente,No,No,27,Tarjeta de Debito,Cada 3 Meses
2202,39,Masculino,Pantalones,Vestimenta,25,Ohio,L,Durazno,Primavera,4.9,No,Envio 2-Dias,No,No,10,Venmo,Anualmente
2203,42,Masculino,Vestido,Vestimenta,36,Alabama,M,Rojo,Verano,4.3,No,Envio Dia Siguiente,No,No,23,Tarjeta de Credito,Semanalmente
2204,53,Masculino,Vestido,Vestimenta,79,Rhode Island,M,Indigo,Invierno,3.1,No,Envio Gratis,No,No,32,Efectivo,Trimestral
2205,20,Masculino,Jeans,Vestimenta,41,Oregon,S,Lavender,Invierno,3.4,No,Envio 2-Dias,No,No,6,Tarjeta de Debito,Mensualmente
2206,46,Masculino,Sueter,Vestimenta,68,North Dakota,XL,Rojo,Otoño,2.7,No,Express,No,No,27,PayPal,Semanalmente
2207,46,Masculino,Sandalias,Calzado,51,Illinois,L,Verde,Primavera,2.6,No,Recojer en Tienda,No,No,25,Transferencia Bancaria ,Quincena
2208,69,Masculino,Bolsa,Accesorios,38,New Mexico,M,Gris,Otoño,2.9,No,Envio Dia Siguiente,No,No,11,Tarjeta de Credito,Anualmente
2209,28,Masculino,Bufanda,Accesorios,46,Colorado,XL,Violeta,Verano,2.7,No,Envio 2-Dias,No,No,23,PayPal,Mensualmente
2210,42,Masculino,Sandalias,Calzado,20,Utah,XL,Beige,Verano,4.5,No,Envio 2-Dias,No,No,44,Transferencia Bancaria ,Trimestral
2211,30,Masculino,Lentes de sol,Accesorios,25,Virginia,M,Naranja,Verano,3.1,No,Recojer en Tienda,No,No,35,PayPal,Quincena
2212,50,Masculino,Sueter,Vestimenta,89,Maine,L,Morado,Invierno,3.2,No,Envio Gratis,No,No,45,Tarjeta de Debito,Cada 3 Meses
2213,59,Masculino,Pantalones,Vestimenta,77,Nebraska,M,Cafe,Invierno,3.3,No,Envio Dia Siguiente,No,No,22,Transferencia Bancaria ,Trimestral
2214,54,Masculino,Sombrero,Accesorios,94,Hawaii,M,Maroon,Otoño,2.9,No,Express,No,No,18,Tarjeta de Debito,Trimestral
2215,50,Masculino,Cinto,Accesorios,100,Idaho,L,Dorado,Otoño,4.1,No,Standard,No,No,20,Tarjeta de Debito,Semanalmente
2216,25,Masculino,Sandalias,Calzado,96,West Virginia,M,Indigo,Invierno,2.7,No,Express,No,No,28,Tarjeta de Credito,Quincena
2217,41,Masculino,Pantalones,Vestimenta,36,Vermont,XL,Plateado,Invierno,4,No,Recojer en Tienda,No,No,15,Venmo,Cada 2 semanas
2218,35,Masculino,Joyeria,Accesorios,27,Indiana,XL,Rojo,Otoño,2.6,No,Recojer en Tienda,No,No,42,Transferencia Bancaria ,Quincena
2219,67,Masculino,Lentes de sol,Accesorios,67,Idaho,M,Magenta,Invierno,3.5,No,Recojer en Tienda,No,No,20,Tarjeta de Debito,Trimestral
2220,33,Masculino,Blusa,Vestimenta,91,Minnesota,S,Morado,Otoño,2.8,No,Recojer en Tienda,No,No,16,Transferencia Bancaria ,Quincena
2221,19,Masculino,Cinto,Accesorios,62,Wyoming,XL,Beige,Otoño,4.5,No,Recojer en Tienda,No,No,47,Efectivo,Anualmente
2222,25,Masculino,Shorts,Vestimenta,88,Kansas,XL,Blanco,Otoño,3,No,Envio Gratis,No,No,34,Tarjeta de Credito,Anualmente
2223,32,Masculino,Pantalones,Vestimenta,66,Georgia,M,Teal,Verano,4.4,No,Recojer en Tienda,No,No,30,Tarjeta de Credito,Semanalmente
2224,30,Masculino,Sandalias,Calzado,65,Kansas,M,Gris,Otoño,4.7,No,Envio Dia Siguiente,No,No,5,PayPal,Trimestral
2225,18,Masculino,Guantes,Accesorios,25,Nebraska,L,Charcoal,Invierno,4.3,No,Standard,No,No,38,Efectivo,Trimestral
2226,38,Masculino,Cinto,Accesorios,64,Washington,S,Olive,Primavera,4.8,No,Envio Gratis,No,No,18,Tarjeta de Credito,Anualmente
2227,22,Masculino,Camiseta,Vestimenta,72,Missouri,L,Azul,Primavera,4.8,No,Recojer en Tienda,No,No,28,Efectivo,Anualmente
2228,40,Masculino,Bufanda,Accesorios,74,Washington,S,Gris,Verano,4.4,No,Envio Dia Siguiente,No,No,42,Tarjeta de Credito,Quincena
2229,54,Masculino,Guantes,Accesorios,50,Kansas,M,Verde,Otoño,3.7,No,Envio Gratis,No,No,5,Tarjeta de Credito,Semanalmente
2230,70,Masculino,Pantalones,Vestimenta,97,Minnesota,M,Plateado,Otoño,3.9,No,Express,No,No,50,Venmo,Mensualmente
2231,52,Masculino,Tennis,Calzado,36,Colorado,S,Teal,Primavera,3.8,No,Express,No,No,33,Venmo,Quincena
2232,34,Masculino,Chaqueta,Ropa exterior,49,Utah,M,Beige,Otoño,4.1,No,Recojer en Tienda,No,No,1,Tarjeta de Credito,Semanalmente
2233,65,Masculino,Zapatos,Calzado,64,North Carolina,L,Lavender,Primavera,4,No,Recojer en Tienda,No,No,14,Efectivo,Quincena
2234,38,Masculino,Blusa,Vestimenta,31,Florida,XL,Gris,Verano,4.5,No,Express,No,No,48,Tarjeta de Credito,Mensualmente
2235,35,Masculino,Botas,Calzado,66,New Hampshire,S,Amarillo,Invierno,4,No,Express,No,No,26,Efectivo,Semanalmente
2236,40,Masculino,Calcetines,Vestimenta,82,Illinois,M,Gris,Primavera,4.5,No,Envio 2-Dias,No,No,44,Tarjeta de Credito,Anualmente
2237,23,Masculino,Playera,Vestimenta,88,Louisiana,M,Amarillo,Invierno,2.7,No,Standard,No,No,18,Tarjeta de Debito,Quincena
2238,45,Masculino,Sandalias,Calzado,34,Alabama,S,Negro,Verano,3.8,No,Envio Dia Siguiente,No,No,31,Venmo,Cada 3 Meses
2239,40,Masculino,Tennis,Calzado,84,Florida,L,Beige,Invierno,3.8,No,Standard,No,No,18,Tarjeta de Debito,Semanalmente
2240,42,Masculino,Joyeria,Accesorios,96,Alabama,L,Indigo,Verano,3.8,No,Envio 2-Dias,No,No,41,Tarjeta de Credito,Cada 3 Meses
2241,57,Masculino,Sandalias,Calzado,71,California,L,Verde,Invierno,4.3,No,Envio Dia Siguiente,No,No,18,Tarjeta de Debito,Cada 3 Meses
2242,18,Masculino,Chaqueta,Ropa exterior,77,Maryland,M,Morado,Verano,3.5,No,Envio Gratis,No,No,3,Transferencia Bancaria ,Cada 2 semanas
2243,18,Masculino,Falda,Vestimenta,66,Nevada,M,Naranja,Primavera,3.8,No,Envio Dia Siguiente,No,No,5,Tarjeta de Credito,Cada 2 semanas
2244,56,Masculino,Camiseta,Vestimenta,21,Massachusetts,M,Teal,Invierno,3.7,No,Envio 2-Dias,No,No,13,Tarjeta de Debito,Anualmente
2245,35,Masculino,Shorts,Vestimenta,37,South Carolina,M,Dorado,Verano,4.8,No,Envio 2-Dias,No,No,22,PayPal,Anualmente
2246,49,Masculino,Calcetines,Vestimenta,90,Delaware,L,Gris,Otoño,4.9,No,Envio Gratis,No,No,45,PayPal,Quincena
2247,49,Masculino,Chaqueta,Ropa exterior,96,Hawaii,M,Cyan,Otoño,4.3,No,Recojer en Tienda,No,No,39,PayPal,Cada 3 Meses
2248,34,Masculino,Joyeria,Accesorios,37,Florida,L,Teal,Verano,4.4,No,Envio Dia Siguiente,No,No,18,Venmo,Anualmente
2249,63,Masculino,Playera,Vestimenta,66,Rhode Island,M,Violeta,Invierno,3.4,No,Envio Gratis,No,No,19,PayPal,Quincena
2250,42,Masculino,Guantes,Accesorios,45,Wyoming,XL,Indigo,Primavera,4.3,No,Envio Dia Siguiente,No,No,29,Tarjeta de Debito,Semanalmente
2251,41,Masculino,Zapatos,Calzado,89,Colorado,L,Rosa,Verano,4.6,No,Recojer en Tienda,No,No,19,Tarjeta de Credito,Semanalmente
2252,26,Masculino,Zapatos,Calzado,94,Virginia,L,Dorado,Otoño,3.8,No,Envio Gratis,No,No,22,Tarjeta de Debito,Mensualmente
2253,48,Masculino,Zapatos,Calzado,96,Nebraska,S,Maroon,Verano,3.9,No,Express,No,No,21,Transferencia Bancaria ,Anualmente
2254,62,Masculino,Hoodie,Vestimenta,31,Oklahoma,M,Cafe,Primavera,2.6,No,Recojer en Tienda,No,No,22,PayPal,Mensualmente
2255,24,Masculino,Cinto,Accesorios,79,North Dakota,M,Dorado,Invierno,4.2,No,Recojer en Tienda,No,No,44,PayPal,Cada 3 Meses
2256,48,Masculino,Abrigo,Ropa exterior,39,Michigan,L,Teal,Primavera,4.6,No,Recojer en Tienda,No,No,42,Transferencia Bancaria ,Trimestral
2257,31,Masculino,Blusa,Vestimenta,22,California,M,Turquesa,Otoño,5,No,Standard,No,No,33,Tarjeta de Credito,Trimestral
2258,41,Masculino,Falda,Vestimenta,32,Tennessee,L,Olive,Otoño,4.2,No,Standard,No,No,6,Transferencia Bancaria ,Anualmente
2259,24,Masculino,Playera,Vestimenta,71,Ohio,L,Cyan,Invierno,4.3,No,Recojer en Tienda,No,No,44,Tarjeta de Credito,Cada 3 Meses
2260,60,Masculino,Jeans,Vestimenta,96,Florida,XL,Beige,Primavera,3.3,No,Envio Gratis,No,No,24,Efectivo,Anualmente
2261,38,Masculino,Bufanda,Accesorios,82,Missouri,M,Azul,Otoño,4.9,No,Express,No,No,16,PayPal,Trimestral
2262,58,Masculino,Mochila,Accesorios,76,South Carolina,L,Dorado,Primavera,4.4,No,Standard,No,No,12,Transferencia Bancaria ,Quincena
2263,53,Masculino,Mochila,Accesorios,22,Arizona,M,Verde,Invierno,3.1,No,Envio 2-Dias,No,No,50,PayPal,Mensualmente
2264,44,Masculino,Bufanda,Accesorios,40,Indiana,XL,Verde,Invierno,3.5,No,Recojer en Tienda,No,No,42,Efectivo,Trimestral
2265,51,Masculino,Sombrero,Accesorios,92,North Dakota,M,Turquesa,Verano,3.9,No,Envio 2-Dias,No,No,50,PayPal,Mensualmente
2266,36,Masculino,Abrigo,Ropa exterior,94,Montana,XL,Amarillo,Otoño,3.9,No,Recojer en Tienda,No,No,10,PayPal,Trimestral
2267,20,Masculino,Vestido,Vestimenta,44,Missouri,M,Amarillo,Otoño,4.3,No,Recojer en Tienda,No,No,32,Tarjeta de Debito,Semanalmente
2268,32,Masculino,Guantes,Accesorios,49,Kentucky,S,Azul,Primavera,3.8,No,Express,No,No,37,Venmo,Semanalmente
2269,66,Masculino,Sueter,Vestimenta,26,Georgia,L,Charcoal,Primavera,2.7,No,Envio 2-Dias,No,No,15,Transferencia Bancaria ,Mensualmente
2270,49,Masculino,Falda,Vestimenta,38,Kentucky,M,Amarillo,Otoño,4.4,No,Recojer en Tienda,No,No,27,Tarjeta de Credito,Anualmente
2271,27,Masculino,Blusa,Vestimenta,72,Georgia,L,Morado,Primavera,3.5,No,Express,No,No,7,Venmo,Semanalmente
2272,29,Masculino,Vestido,Vestimenta,99,Alaska,M,Verde,Verano,3.4,No,Envio Gratis,No,No,49,PayPal,Trimestral
2273,29,Masculino,Chaqueta,Ropa exterior,38,Maine,L,Charcoal,Primavera,4,No,Standard,No,No,44,PayPal,Mensualmente
2274,55,Masculino,Abrigo,Ropa exterior,96,New Mexico,L,Plateado,Invierno,4.8,No,Express,No,No,13,PayPal,Cada 2 semanas
2275,57,Masculino,Vestido,Vestimenta,27,New York,L,Turquesa,Primavera,4.5,No,Envio Dia Siguiente,No,No,38,PayPal,Quincena
2276,29,Masculino,Shorts,Vestimenta,24,Oklahoma,M,Gris,Invierno,4.4,No,Standard,No,No,10,Tarjeta de Debito,Semanalmente
2277,31,Masculino,Jeans,Vestimenta,82,Wyoming,L,Rojo,Verano,4.1,No,Envio 2-Dias,No,No,25,Tarjeta de Debito,Semanalmente
2278,25,Masculino,Sombrero,Accesorios,56,Alabama,M,Beige,Verano,4.6,No,Envio Dia Siguiente,No,No,18,Tarjeta de Credito,Trimestral
2279,61,Masculino,Guantes,Accesorios,25,Maryland,M,Maroon,Otoño,3.8,No,Recojer en Tienda,No,No,6,Efectivo,Cada 3 Meses
2280,53,Masculino,Tennis,Calzado,67,West Virginia,L,Indigo,Primavera,2.9,No,Envio Gratis,No,No,35,Transferencia Bancaria ,Trimestral
2281,22,Masculino,Zapatos,Calzado,21,Kentucky,M,Rojo,Verano,2.8,No,Standard,No,No,31,Tarjeta de Credito,Quincena
2282,28,Masculino,Hoodie,Vestimenta,27,Kansas,XL,Maroon,Verano,3,No,Recojer en Tienda,No,No,41,Transferencia Bancaria ,Anualmente
2283,18,Masculino,Tennis,Calzado,97,Idaho,S,Rojo,Otoño,4.2,No,Envio 2-Dias,No,No,8,Tarjeta de Credito,Anualmente
2284,44,Masculino,Bolsa,Accesorios,45,Ohio,S,Negro,Invierno,4.1,No,Envio Gratis,No,No,34,Tarjeta de Credito,Quincena
2285,32,Masculino,Blusa,Vestimenta,63,Iowa,XL,Negro,Otoño,4.1,No,Express,No,No,20,Venmo,Anualmente
2286,34,Masculino,Cinto,Accesorios,100,Michigan,L,Rosa,Verano,4.6,No,Envio 2-Dias,No,No,38,PayPal,Cada 3 Meses
2287,67,Masculino,Calcetines,Vestimenta,38,South Dakota,L,Azul,Primavera,2.5,No,Recojer en Tienda,No,No,35,Venmo,Trimestral
2288,66,Masculino,Blusa,Vestimenta,45,Nebraska,L,Verde,Verano,3,No,Recojer en Tienda,No,No,6,Tarjeta de Debito,Anualmente
2289,28,Masculino,Joyeria,Accesorios,91,California,M,Naranja,Otoño,3.8,No,Envio Dia Siguiente,No,No,50,PayPal,Semanalmente
2290,70,Masculino,Shorts,Vestimenta,82,Nevada,M,Naranja,Otoño,4.1,No,Envio Gratis,No,No,47,Venmo,Semanalmente
2291,37,Masculino,Botas,Calzado,48,Kansas,L,Magenta,Invierno,3.3,No,Standard,No,No,23,PayPal,Trimestral
2292,28,Masculino,Abrigo,Ropa exterior,30,Ohio,M,Indigo,Primavera,5,No,Envio 2-Dias,No,No,13,Tarjeta de Credito,Trimestral
2293,43,Masculino,Playera,Vestimenta,34,Vermont,S,Beige,Primavera,3.8,No,Envio Dia Siguiente,No,No,31,Tarjeta de Debito,Mensualmente
2294,37,Masculino,Sueter,Vestimenta,68,Georgia,L,Verde,Otoño,3.3,No,Express,No,No,16,Tarjeta de Debito,Cada 3 Meses
2295,54,Masculino,Lentes de sol,Accesorios,95,Maryland,M,Rojo,Invierno,5,No,Express,No,No,40,Tarjeta de Debito,Anualmente
2296,50,Masculino,Sombrero,Accesorios,22,Connecticut,L,Beige,Primavera,2.9,No,Envio 2-Dias,No,No,45,PayPal,Trimestral
2297,46,Masculino,Guantes,Accesorios,88,Washington,M,Verde,Otoño,2.5,No,Envio Dia Siguiente,No,No,50,Venmo,Cada 3 Meses
2298,60,Masculino,Calcetines,Vestimenta,83,California,M,Naranja,Verano,4.7,No,Standard,No,No,1,Transferencia Bancaria ,Trimestral
2299,40,Masculino,Bolsa,Accesorios,87,Montana,L,Cyan,Primavera,2.9,No,Envio 2-Dias,No,No,10,Efectivo,Cada 3 Meses
2300,64,Masculino,Abrigo,Ropa exterior,57,Idaho,M,Violeta,Verano,3.7,No,Recojer en Tienda,No,No,48,Tarjeta de Credito,Cada 3 Meses
2301,18,Masculino,Abrigo,Ropa exterior,88,Pennsylvania,XL,Lavender,Verano,4.4,No,Envio 2-Dias,No,No,38,Tarjeta de Credito,Mensualmente
2302,37,Masculino,Pantalones,Vestimenta,20,Maine,L,Turquesa,Invierno,2.9,No,Envio Dia Siguiente,No,No,21,Tarjeta de Debito,Anualmente
2303,36,Masculino,Cinto,Accesorios,39,Montana,L,Rosa,Verano,3.6,No,Recojer en Tienda,No,No,38,Venmo,Mensualmente
2304,51,Masculino,Lentes de sol,Accesorios,71,New Jersey,S,Beige,Primavera,4.8,No,Envio 2-Dias,No,No,31,Tarjeta de Credito,Quincena
2305,26,Masculino,Hoodie,Vestimenta,73,Louisiana,L,Plateado,Invierno,4.7,No,Envio Gratis,No,No,9,Tarjeta de Debito,Quincena
2306,68,Masculino,Bolsa,Accesorios,63,Maine,M,Dorado,Verano,2.6,No,Envio Gratis,No,No,47,Efectivo,Semanalmente
2307,27,Masculino,Guantes,Accesorios,78,Florida,L,Plateado,Invierno,3.4,No,Standard,No,No,8,Efectivo,Cada 2 semanas
2308,28,Masculino,Falda,Vestimenta,96,Missouri,L,Verde,Otoño,3.5,No,Envio Dia Siguiente,No,No,30,Tarjeta de Debito,Anualmente
2309,49,Masculino,Lentes de sol,Accesorios,81,North Dakota,M,Teal,Invierno,3.4,No,Envio 2-Dias,No,No,22,Transferencia Bancaria ,Trimestral
2310,70,Masculino,Vestido,Vestimenta,95,Connecticut,S,Dorado,Otoño,5,No,Envio 2-Dias,No,No,3,Transferencia Bancaria ,Trimestral
2311,30,Masculino,Guantes,Accesorios,68,Virginia,M,Cyan,Primavera,4.6,No,Standard,No,No,15,PayPal,Mensualmente
2312,27,Masculino,Tennis,Calzado,28,Montana,L,Dorado,Primavera,4.8,No,Envio 2-Dias,No,No,10,Transferencia Bancaria ,Cada 3 Meses
2313,19,Masculino,Playera,Vestimenta,30,Vermont,L,Violeta,Verano,3.7,No,Envio Gratis,No,No,19,Efectivo,Cada 3 Meses
2314,64,Masculino,Vestido,Vestimenta,31,Georgia,M,Negro,Verano,4.7,No,Envio Dia Siguiente,No,No,36,Transferencia Bancaria ,Quincena
2315,42,Masculino,Bolsa,Accesorios,95,Virginia,XL,Cafe,Invierno,4.4,No,Express,No,No,12,Transferencia Bancaria ,Cada 3 Meses
2316,69,Masculino,Calcetines,Vestimenta,79,Vermont,M,Indigo,Invierno,3.5,No,Envio 2-Dias,No,No,49,Tarjeta de Debito,Trimestral
2317,28,Masculino,Tennis,Calzado,39,Montana,L,Amarillo,Invierno,3.8,No,Standard,No,No,7,Tarjeta de Debito,Anualmente
2318,47,Masculino,Chaqueta,Ropa exterior,34,New Jersey,M,Morado,Verano,4.7,No,Envio Dia Siguiente,No,No,28,Transferencia Bancaria ,Mensualmente
2319,69,Masculino,Hoodie,Vestimenta,28,Wyoming,L,Blanco,Primavera,3.1,No,Recojer en Tienda,No,No,30,Tarjeta de Credito,Anualmente
2320,56,Masculino,Sandalias,Calzado,38,Maine,XL,Turquesa,Invierno,5,No,Envio Gratis,No,No,29,PayPal,Mensualmente
2321,28,Masculino,Zapatos,Calzado,55,New Mexico,M,Olive,Primavera,3.7,No,Envio Gratis,No,No,9,Tarjeta de Debito,Cada 3 Meses
2322,50,Masculino,Sandalias,Calzado,31,Colorado,M,Beige,Invierno,3,No,Envio Dia Siguiente,No,No,27,Tarjeta de Debito,Quincena
2323,39,Masculino,Abrigo,Ropa exterior,84,Connecticut,S,Lavender,Primavera,4.5,No,Recojer en Tienda,No,No,21,Venmo,Quincena
2324,35,Masculino,Guantes,Accesorios,93,Maryland,L,Blanco,Invierno,4.7,No,Express,No,No,36,Tarjeta de Credito,Mensualmente
2325,59,Masculino,Abrigo,Ropa exterior,28,Oregon,L,Cafe,Invierno,3.5,No,Envio Gratis,No,No,19,Tarjeta de Debito,Anualmente
2326,44,Masculino,Botas,Calzado,55,New York,M,Charcoal,Verano,4.4,No,Envio 2-Dias,No,No,47,Efectivo,Semanalmente
2327,66,Masculino,Falda,Vestimenta,63,Oklahoma,L,Maroon,Invierno,2.6,No,Standard,No,No,38,Transferencia Bancaria ,Anualmente
2328,20,Masculino,Falda,Vestimenta,94,Alabama,M,Rojo,Invierno,4.2,No,Envio 2-Dias,No,No,22,Venmo,Cada 2 semanas
2329,45,Masculino,Pantalones,Vestimenta,36,North Dakota,M,Maroon,Otoño,2.6,No,Express,No,No,29,Venmo,Cada 2 semanas
2330,49,Masculino,Sombrero,Accesorios,97,Nebraska,S,Teal,Primavera,4.8,No,Envio Gratis,No,No,42,Transferencia Bancaria ,Anualmente
2331,60,Masculino,Mochila,Accesorios,63,Arizona,L,Naranja,Verano,2.9,No,Recojer en Tienda,No,No,47,PayPal,Cada 3 Meses
2332,61,Masculino,Bufanda,Accesorios,77,Illinois,S,Olive,Primavera,4.3,No,Envio 2-Dias,No,No,10,Tarjeta de Credito,Cada 2 semanas
2333,36,Masculino,Bufanda,Accesorios,53,South Carolina,XL,Olive,Otoño,2.6,No,Recojer en Tienda,No,No,10,Venmo,Mensualmente
2334,33,Masculino,Camiseta,Vestimenta,77,Kansas,M,Beige,Primavera,3.8,No,Envio Dia Siguiente,No,No,1,PayPal,Cada 3 Meses
2335,49,Masculino,Botas,Calzado,79,Kansas,L,Verde,Verano,4.2,No,Standard,No,No,7,Tarjeta de Credito,Mensualmente
2336,31,Masculino,Abrigo,Ropa exterior,37,Idaho,M,Negro,Verano,3.9,No,Recojer en Tienda,No,No,10,Venmo,Quincena
2337,19,Masculino,Cinto,Accesorios,94,California,M,Verde,Invierno,3.1,No,Envio Gratis,No,No,11,Tarjeta de Credito,Semanalmente
2338,39,Masculino,Botas,Calzado,76,North Dakota,S,Violeta,Otoño,3.6,No,Recojer en Tienda,No,No,5,Efectivo,Anualmente
2339,66,Masculino,Tennis,Calzado,68,Georgia,S,Plateado,Otoño,4,No,Express,No,No,21,PayPal,Trimestral
2340,25,Masculino,Camiseta,Vestimenta,65,Illinois,L,Maroon,Primavera,3.4,No,Envio Dia Siguiente,No,No,24,Transferencia Bancaria ,Trimestral
2341,63,Masculino,Blusa,Vestimenta,24,Delaware,M,Cyan,Verano,2.6,No,Standard,No,No,37,Tarjeta de Credito,Quincena
2342,56,Masculino,Chaqueta,Ropa exterior,31,Connecticut,L,Teal,Verano,4.5,No,Express,No,No,22,Venmo,Cada 3 Meses
2343,20,Masculino,Falda,Vestimenta,89,Tennessee,M,Olive,Otoño,4.9,No,Standard,No,No,16,Tarjeta de Debito,Quincena
2344,58,Masculino,Calcetines,Vestimenta,49,Maryland,M,Rojo,Verano,4.4,No,Envio 2-Dias,No,No,44,PayPal,Mensualmente
2345,34,Masculino,Sandalias,Calzado,92,Rhode Island,XL,Lavender,Otoño,3.5,No,Express,No,No,14,Venmo,Cada 2 semanas
2346,28,Masculino,Playera,Vestimenta,32,New York,S,Naranja,Invierno,3.3,No,Express,No,No,23,Transferencia Bancaria ,Cada 3 Meses
2347,22,Masculino,Chaqueta,Ropa exterior,67,New Mexico,L,Cafe,Invierno,3.1,No,Standard,No,No,46,Tarjeta de Debito,Quincena
2348,37,Masculino,Cinto,Accesorios,64,California,S,Gris,Otoño,4.2,No,Express,No,No,46,Efectivo,Cada 3 Meses
2349,54,Masculino,Zapatos,Calzado,84,Maine,M,Naranja,Primavera,4.9,No,Envio Dia Siguiente,No,No,16,PayPal,Cada 3 Meses
2350,65,Masculino,Blusa,Vestimenta,34,New York,M,Naranja,Otoño,3.9,No,Standard,No,No,40,Tarjeta de Credito,Cada 3 Meses
2351,57,Masculino,Zapatos,Calzado,26,Hawaii,M,Turquesa,Invierno,4.2,No,Envio Gratis,No,No,21,Efectivo,Anualmente
2352,38,Masculino,Sueter,Vestimenta,50,New Hampshire,S,Cyan,Otoño,4.9,No,Recojer en Tienda,No,No,25,PayPal,Cada 2 semanas
2353,70,Masculino,Botas,Calzado,46,Nebraska,M,Amarillo,Otoño,2.8,No,Recojer en Tienda,No,No,25,Transferencia Bancaria ,Trimestral
2354,56,Masculino,Bolsa,Accesorios,71,Montana,M,Blanco,Otoño,4.1,No,Standard,No,No,25,Tarjeta de Debito,Cada 3 Meses
2355,56,Masculino,Blusa,Vestimenta,78,Wisconsin,M,Azul,Verano,4.8,No,Envio Dia Siguiente,No,No,27,Venmo,Mensualmente
2356,22,Masculino,Falda,Vestimenta,35,Tennessee,S,Morado,Invierno,4.1,No,Envio Dia Siguiente,No,No,12,Efectivo,Mensualmente
2357,57,Masculino,Mochila,Accesorios,58,Montana,M,Gris,Verano,3,No,Envio Gratis,No,No,27,Tarjeta de Debito,Trimestral
2358,53,Masculino,Camiseta,Vestimenta,67,Michigan,L,Cyan,Otoño,4.2,No,Envio 2-Dias,No,No,40,Tarjeta de Credito,Cada 2 semanas
2359,53,Masculino,Sueter,Vestimenta,93,Texas,L,Rosa,Primavera,3.8,No,Standard,No,No,38,Tarjeta de Credito,Trimestral
2360,19,Masculino,Bufanda,Accesorios,81,Pennsylvania,S,Dorado,Primavera,3.3,No,Envio 2-Dias,No,No,44,Transferencia Bancaria ,Cada 3 Meses
2361,49,Masculino,Bolsa,Accesorios,80,New York,L,Plateado,Otoño,4.7,No,Envio 2-Dias,No,No,27,Venmo,Cada 3 Meses
2362,44,Masculino,Bufanda,Accesorios,64,Alabama,M,Gris,Primavera,4.3,No,Envio 2-Dias,No,No,30,Tarjeta de Credito,Cada 3 Meses
2363,27,Masculino,Jeans,Vestimenta,41,Virginia,M,Cafe,Otoño,2.7,No,Standard,No,No,24,Tarjeta de Credito,Mensualmente
2364,60,Masculino,Calcetines,Vestimenta,79,Pennsylvania,XL,Rosa,Invierno,4.2,No,Express,No,No,38,Efectivo,Cada 2 semanas
2365,62,Masculino,Lentes de sol,Accesorios,60,Mississippi,L,Maroon,Invierno,4.2,No,Envio Gratis,No,No,4,PayPal,Trimestral
2366,52,Masculino,Tennis,Calzado,91,Wyoming,S,Durazno,Invierno,2.5,No,Envio Dia Siguiente,No,No,32,Venmo,Mensualmente
2367,30,Masculino,Zapatos,Calzado,66,New Mexico,L,Cafe,Invierno,3.6,No,Express,No,No,32,Tarjeta de Credito,Quincena
2368,66,Masculino,Calcetines,Vestimenta,85,North Dakota,L,Verde,Invierno,3.4,No,Standard,No,No,28,Transferencia Bancaria ,Cada 2 semanas
2369,29,Masculino,Lentes de sol,Accesorios,38,New Jersey,M,Lavender,Verano,3.3,No,Standard,No,No,6,Tarjeta de Debito,Cada 3 Meses
2370,24,Masculino,Sueter,Vestimenta,23,Vermont,M,Cyan,Invierno,4.6,No,Standard,No,No,24,PayPal,Mensualmente
2371,51,Masculino,Zapatos,Calzado,71,Alaska,M,Negro,Primavera,3.9,No,Recojer en Tienda,No,No,38,Venmo,Semanalmente
2372,67,Masculino,Calcetines,Vestimenta,25,Indiana,M,Charcoal,Invierno,3.7,No,Envio Dia Siguiente,No,No,28,Tarjeta de Debito,Anualmente
2373,50,Masculino,Botas,Calzado,39,Alabama,XL,Plateado,Primavera,3.1,No,Express,No,No,9,PayPal,Quincena
2374,37,Masculino,Hoodie,Vestimenta,20,Michigan,M,Gris,Primavera,4.9,No,Express,No,No,21,Tarjeta de Debito,Cada 3 Meses
2375,69,Masculino,Guantes,Accesorios,73,Washington,L,Durazno,Invierno,4.7,No,Standard,No,No,31,Tarjeta de Debito,Mensualmente
2376,60,Masculino,Mochila,Accesorios,63,Virginia,L,Durazno,Otoño,2.9,No,Envio Dia Siguiente,No,No,18,Tarjeta de Credito,Trimestral
2377,21,Masculino,Guantes,Accesorios,94,Tennessee,XL,Cyan,Primavera,4.1,No,Express,No,No,5,Efectivo,Semanalmente
2378,44,Masculino,Blusa,Vestimenta,94,South Dakota,L,Magenta,Otoño,4,No,Envio Dia Siguiente,No,No,22,Efectivo,Anualmente
